Source,Target,Weight
provolone_cheese,roasted_coconut,38
provolone_cheese,monkey_orange,19
provolone_cheese,cooked_apple,76
provolone_cheese,berry,24
provolone_cheese,roasted_cocoa,74
provolone_cheese,cream_cheese,127
provolone_cheese,smoked_fatty_fish,43
provolone_cheese,coconut,35
provolone_cheese,roasted_pecan,31
provolone_cheese,horse_mackerel,34
provolone_cheese,peach,28
provolone_cheese,lingonberry,4
provolone_cheese,jasmine_tea,59
provolone_cheese,elderberry,28
provolone_cheese,cape_gooseberry,41
provolone_cheese,lean_fish,37
provolone_cheese,comte_cheese,129
provolone_cheese,ginger,29
provolone_cheese,cherry,14
provolone_cheese,black_currant,32
provolone_cheese,apple,75
provolone_cheese,bell_pepper,18
provolone_cheese,uncured_boiled_pork,57
provolone_cheese,raw_lamb,41
provolone_cheese,salmon,43
provolone_cheese,crownberry,24
provolone_cheese,roasted_barley,12
provolone_cheese,chicken_liver,2
provolone_cheese,cilantro,6
provolone_cheese,fenugreek,7
provolone_cheese,swiss_cheese,127
provolone_cheese,raw_chicken,60
provolone_cheese,sheep_cheese,128
provolone_cheese,french_bean,41
provolone_cheese,whiskey,61
provolone_cheese,coffee,66
provolone_cheese,filbert,25
provolone_cheese,smoked_herring,35
provolone_cheese,rice,38
provolone_cheese,roasted_pork,58
provolone_cheese,chinese_quince,31
provolone_cheese,grapefruit_juice,12
provolone_cheese,fried_chicken,62
provolone_cheese,emmental_cheese,127
provolone_cheese,melon,34
provolone_cheese,nectarine,13
provolone_cheese,wort,31
provolone_cheese,rum,81
provolone_cheese,caraway_seed,2
provolone_cheese,calamus,11
provolone_cheese,hop,46
provolone_cheese,uncured_pork,57
provolone_cheese,raw_beef,73
provolone_cheese,wild_strawberry,25
provolone_cheese,kola_tea,59
provolone_cheese,wheat_bread,56
provolone_cheese,fried_beef,74
provolone_cheese,raw_potato,44
provolone_cheese,guineafowl,32
provolone_cheese,loquat,20
provolone_cheese,roasted_meat,32
provolone_cheese,starfruit,28
provolone_cheese,egg,29
provolone_cheese,grilled_pork,58
provolone_cheese,onion,18
provolone_cheese,ewe,32
provolone_cheese,red_meat,32
provolone_cheese,sauvignon_grape,57
provolone_cheese,cognac,68
provolone_cheese,cream,24
provolone_cheese,red_wine,74
provolone_cheese,honey,26
provolone_cheese,smoked_salmon,43
provolone_cheese,sweetfish,34
provolone_cheese,red_bean,41
provolone_cheese,boiled_beef,73
provolone_cheese,crisp_bread,42
provolone_cheese,olive,26
provolone_cheese,roasted_chicken,62
provolone_cheese,mozzarella_cheese,127
provolone_cheese,red_currant,24
provolone_cheese,mutton,46
provolone_cheese,uncured_smoked_pork,58
provolone_cheese,black_raspberry,24
provolone_cheese,lemon,23
provolone_cheese,boiled_chicken,60
provolone_cheese,lamb,41
provolone_cheese,baked_potato,53
provolone_cheese,boiled_meat,32
provolone_cheese,roquefort_cheese,127
provolone_cheese,turkey,33
provolone_cheese,butter,63
provolone_cheese,southern_pea,30
provolone_cheese,botrytized_wine,63
provolone_cheese,pouching_tea,59
provolone_cheese,feta_cheese,127
provolone_cheese,roasted_green_tea,62
provolone_cheese,mushroom,52
provolone_cheese,raw_bean,41
provolone_cheese,veal,33
provolone_cheese,cranberry,42
provolone_cheese,trassi,18
provolone_cheese,raspberry,48
provolone_cheese,tomato,52
provolone_cheese,vinegar,20
provolone_cheese,buckwheat,31
provolone_cheese,blue_cheese,133
provolone_cheese,goat_cheese,129
provolone_cheese,corn,43
provolone_cheese,apricot,35
provolone_cheese,beer,91
provolone_cheese,rye_bread,47
provolone_cheese,malt,38
provolone_cheese,tea,59
provolone_cheese,potato,44
provolone_cheese,french_fried_potato,49
provolone_cheese,pea,30
provolone_cheese,hop_oil,46
provolone_cheese,pilchard,34
provolone_cheese,asparagus,29
provolone_cheese,corn_oil,23
provolone_cheese,roasted_turkey,33
provolone_cheese,ham,33
provolone_cheese,mantis_shrimp,36
provolone_cheese,matsutake,52
provolone_cheese,guava,54
provolone_cheese,white_bread,41
provolone_cheese,mashed_potato,44
provolone_cheese,sour_milk,12
provolone_cheese,black_bean,41
provolone_cheese,bulgarian_clary_sage,1
provolone_cheese,bilberry_wine,2
provolone_cheese,eriostemon_coxii_leaf_oil,1
provolone_cheese,rubus_arcticus,7
provolone_cheese,pickled_ham,1
provolone_cheese,broccoli,6
provolone_cheese,sugarcane,1
provolone_cheese,cymbopogon_javanensis,2
provolone_cheese,myrcia_acris,1
provolone_cheese,schizandra_nigra_oil,1
provolone_cheese,fermented_russian_black_tea,59
provolone_cheese,blackberry_juice,1
provolone_cheese,zanthoxylum_rhetsa,2
provolone_cheese,mandarin,19
provolone_cheese,birch,2
provolone_cheese,barosma_venustum,1
provolone_cheese,chokeberry,24
provolone_cheese,grape_juice,1
provolone_cheese,chinese_cabbage,2
provolone_cheese,phellodendron_amurense_fruit,1
provolone_cheese,nut,5
provolone_cheese,grape_must,2
provolone_cheese,raw_turkey,33
provolone_cheese,roasted_onion,20
provolone_cheese,anise_brandy,1
provolone_cheese,pinus_jeffreyi_terpentine,1
provolone_cheese,boronia_anemonifolia,1
provolone_cheese,caviar,11
provolone_cheese,bulgarian_clary_sage_oil,1
provolone_cheese,cassava,4
provolone_cheese,garlic,5
provolone_cheese,cured_ham,36
provolone_cheese,artemisia_santolinifolia,1
provolone_cheese,polyalthia_canangioides_flower,1
provolone_cheese,elder_flower,2
provolone_cheese,cinnamomum,1
provolone_cheese,pinus_jeffreyi_leaf_oil,1
provolone_cheese,whale,32
provolone_cheese,orange_peel,6
provolone_cheese,oat,22
provolone_cheese,black_tea_oil,2
provolone_cheese,brazilian_sassafras_oil,1
provolone_cheese,radish,9
provolone_cheese,tobacco_leaf,2
provolone_cheese,orange_leaf_oil,1
provolone_cheese,smoked_sausage,32
provolone_cheese,rosaceae,1
provolone_cheese,guinea_orange_oil,1
provolone_cheese,coconut_oil,12
provolone_cheese,squid,11
provolone_cheese,soursop,4
provolone_cheese,teucrium_chamaedrys,1
provolone_cheese,peated_malt,3
provolone_cheese,raw_asparagus,3
provolone_cheese,psilocaulon_absimile,1
provolone_cheese,magnolia_tripetala,1
provolone_cheese,saffron,3
provolone_cheese,rhubarb,5
provolone_cheese,pinus_jeffreyi,1
provolone_cheese,mulberry_leaf,1
provolone_cheese,fig,18
provolone_cheese,arnica_montana,1
provolone_cheese,tamarind,22
provolone_cheese,sapodilla_fruit,2
provolone_cheese,grape_syrup,1
provolone_cheese,cottage_cheese,128
provolone_cheese,raw_leek,21
provolone_cheese,litsea_zeylanica,2
provolone_cheese,monodora_grandiflora,1
provolone_cheese,anise_seed_oil,1
provolone_cheese,datura_stramonium,1
provolone_cheese,mexican_lime,19
provolone_cheese,bitter_almond,1
provolone_cheese,randia_formosa_flower,1
provolone_cheese,white_currant_juice,1
provolone_cheese,clove,12
provolone_cheese,domiati_cheese,127
provolone_cheese,palm_oil,1
provolone_cheese,shellfish,1
provolone_cheese,petitgrain_lemon_oil,1
provolone_cheese,tea_oil,2
provolone_cheese,coffee_flower,1
provolone_cheese,hyacinth_oil,2
provolone_cheese,wild_rice,3
provolone_cheese,petrosimonia_monandra,1
provolone_cheese,meat,32
provolone_cheese,israeli_orange_oil,1
provolone_cheese,krill,10
provolone_cheese,abies_balsamea_oil,1
provolone_cheese,american_peppermint,2
provolone_cheese,eucalyptus_maideni,1
provolone_cheese,german_chamomile_oil,3
provolone_cheese,magnolia_oil,1
provolone_cheese,rice_bran,5
provolone_cheese,oxidized_milk,1
provolone_cheese,tobacco,3
provolone_cheese,macadamia_nut,14
provolone_cheese,fruit_brandy,9
provolone_cheese,violet_leaf_oil,1
provolone_cheese,italian_orange_oil,1
provolone_cheese,pinus_sabiniana_terpentine,1
provolone_cheese,neroli_oil,3
provolone_cheese,citrus_flower_oil,1
provolone_cheese,seal,33
provolone_cheese,tsuga_canadensis_oil,1
provolone_cheese,pine_turpentine,1
provolone_cheese,babaco,2
provolone_cheese,malt_whiskey,6
provolone_cheese,oyster,14
provolone_cheese,onion_juice,1
provolone_cheese,roasted_hazelnut,5
provolone_cheese,caprifoliaceae,1
provolone_cheese,clam,32
provolone_cheese,chempedak,1
provolone_cheese,butterfat,3
provolone_cheese,tobacco_leaf_oil,2
provolone_cheese,cardamom,19
provolone_cheese,palm,3
provolone_cheese,dried_kidney_bean,41
provolone_cheese,ruta_pinnata_leaf_oil,1
provolone_cheese,citrus_oil,2
provolone_cheese,ylangylang_oil,2
provolone_cheese,piper_officinarum,1
provolone_cheese,lavandin,3
provolone_cheese,mussel,14
provolone_cheese,bitter_orange_flower_oil,1
provolone_cheese,brewed_tea,59
provolone_cheese,michelia_champaca_oil,1
provolone_cheese,california_orange_peel,7
provolone_cheese,chamaecyparis_pisifera,1
provolone_cheese,hazelnut,5
provolone_cheese,american_peppermint_oil,1
provolone_cheese,rabbiteye_blueberry,25
provolone_cheese,abies_sibirica,1
provolone_cheese,pear_brandy,3
provolone_cheese,acacia_dealbata,1
provolone_cheese,bitter_orange_leaf,1
provolone_cheese,jasminum_grandiflorum_oil,1
provolone_cheese,chamaecyparis_formosensis_root_oil,1
provolone_cheese,cistus_labdanum,1
provolone_cheese,rafanus_sativus_root,1
provolone_cheese,coprosma_foetidissima_leaf,1
provolone_cheese,ananas_sativus,1
provolone_cheese,sea_buckthorn,3
provolone_cheese,eucalyptus_macarthuri_oil,1
provolone_cheese,hyacinth,2
provolone_cheese,boiled_crab,23
provolone_cheese,taiwan_citronella,2
provolone_cheese,pistachio,5
provolone_cheese,oak_musk,2
provolone_cheese,papaver_somniferum,1
provolone_cheese,toasted_sesame_seed,9
provolone_cheese,yam,1
provolone_cheese,valencia_orange_oil,1
provolone_cheese,pecan,30
provolone_cheese,chamomile,2
provolone_cheese,cryptomeria_japonica,1
provolone_cheese,rum_brandy,1
provolone_cheese,rye_ergot,1
provolone_cheese,congo_geranium,1
provolone_cheese,petitgrain_lime,2
provolone_cheese,skim_milk,12
provolone_cheese,raw_pea,30
provolone_cheese,cherry_juice,1
provolone_cheese,lemon_juice,1
provolone_cheese,artemisia_transiliensis,2
provolone_cheese,andropogon_intermedius,1
provolone_cheese,seseli_tortuosum,1
provolone_cheese,arrack,2
provolone_cheese,raw_cabbage,14
provolone_cheese,violet_leaf,3
provolone_cheese,orris,4
provolone_cheese,salmon_roe,1
provolone_cheese,boronia_dentigeroides_oil,1
provolone_cheese,spearmint,10
provolone_cheese,porcini,52
provolone_cheese,neroli,3
provolone_cheese,polysiphonia_fastigiata,1
provolone_cheese,kelp,6
provolone_cheese,artemisia_herba_alba,1
provolone_cheese,cashew,9
provolone_cheese,frankfurter,33
provolone_cheese,fagroea_racemosa_flower,1
provolone_cheese,wintergreen_leaf,2
provolone_cheese,eucalyptus_cinereea,1
provolone_cheese,sour_cherry,6
provolone_cheese,phellodendron_japonicum,1
provolone_cheese,leek,21
provolone_cheese,scotch,9
provolone_cheese,boiled_mutton,47
provolone_cheese,kale,3
provolone_cheese,lavender_oil,3
provolone_cheese,juniperus_phoenicea_oil,1
provolone_cheese,eel,34
provolone_cheese,lilium_candidum_flower,1
provolone_cheese,umbelliferae,1
provolone_cheese,petasites_fragrans,1
provolone_cheese,mammee,1
provolone_cheese,scallop,29
provolone_cheese,rancid_coconut_oil,1
provolone_cheese,roasted_nut,5
provolone_cheese,tilsit_cheese,127
provolone_cheese,eucalyptus_hemilampra,1
provolone_cheese,elderberry_juice,2
provolone_cheese,phebalium_dentatum,1
provolone_cheese,magnolia_fuscata,1
provolone_cheese,saxifragaceae,1
provolone_cheese,honey_fungus,1
provolone_cheese,pawpaw,13
provolone_cheese,jasminum_odoratissimum_oil,1
provolone_cheese,wood_spirit,1
provolone_cheese,smoked_summer_sausage,32
provolone_cheese,petitgrain_lemon,3
provolone_cheese,american_cranberry,2
provolone_cheese,sea_algae,1
provolone_cheese,lima_bean,42
provolone_cheese,sheep_milk,11
provolone_cheese,cauliflower,13
provolone_cheese,artemisia_frigida,1
provolone_cheese,rue,2
provolone_cheese,mackerel,34
provolone_cheese,eucalyptus_amygdalina,2
provolone_cheese,picea_balsamea_oil,1
provolone_cheese,ximenia_aegyptiaca,1
provolone_cheese,bay_laurel,1
provolone_cheese,globefish,34
provolone_cheese,ceylon_cinnamon,2
provolone_cheese,grapefruit_peel,2
provolone_cheese,plum_brandy,10
provolone_cheese,citrus_leaf_oil,1
provolone_cheese,rutabaga,8
provolone_cheese,florida_orange_juice,1
provolone_cheese,ambrette_seed_oil,1
provolone_cheese,rose_oil,1
provolone_cheese,prawn,1
provolone_cheese,furcraea_gigantean_flower_oil,1
provolone_cheese,buttermilk,7
provolone_cheese,parmesan,1
provolone_cheese,cider,37
provolone_cheese,yogurt,27
provolone_cheese,red_sage,2
provolone_cheese,salmon_caviar,1
provolone_cheese,irish_whiskey,1
provolone_cheese,temoe_lawak,1
provolone_cheese,roasted_macadamia_nut,14
provolone_cheese,lavender_vera_oil,1
boiled_pork,myrtleberry,22
boiled_pork,parmesan_cheese,64
boiled_pork,tuna,43
boiled_pork,black_tea,65
boiled_pork,pork,115
boiled_pork,bacon,115
boiled_pork,orange_peel_oil,5
boiled_pork,dried_green_tea,55
boiled_pork,sake,10
boiled_pork,sparkling_wine,36
boiled_pork,enokidake,48
boiled_pork,raw_peanut,55
boiled_pork,banana,32
boiled_pork,russian_cheese,62
boiled_pork,catfish,32
boiled_pork,roasted_beef,97
boiled_pork,limburger_cheese,57
boiled_pork,cantaloupe,28
boiled_pork,herring,32
boiled_pork,cheese,57
boiled_pork,red_kidney_bean,42
boiled_pork,mastic_gum,4
boiled_pork,angelica,2
boiled_pork,lamb_liver,3
boiled_pork,crab,21
boiled_pork,jamaican_rum,50
boiled_pork,orange,27
boiled_pork,keta_salmon,43
boiled_pork,juniper_berry,22
boiled_pork,bantu_beer,70
boiled_pork,sea_bass,33
boiled_pork,raw_pork,115
boiled_pork,pike,33
boiled_pork,european_cranberry,40
boiled_pork,barley,6
boiled_pork,orange_juice,9
boiled_pork,dried_fig,18
boiled_pork,peanut_butter,70
boiled_pork,smoked_fish,36
boiled_pork,concord_grape,33
boiled_pork,munster_cheese,57
boiled_pork,black_chokeberry,22
boiled_pork,cocoa,60
boiled_pork,champagne_wine,35
boiled_pork,crowberry,22
boiled_pork,mint_oil,7
boiled_pork,wheaten_bread,35
boiled_pork,cloudberry,27
boiled_pork,fried_cured_pork,115
boiled_pork,satsuma,13
boiled_pork,cowberry,22
boiled_pork,snap_bean,42
boiled_pork,cabernet_sauvignon_grape,33
boiled_pork,port_wine,35
boiled_pork,blackberry,31
boiled_pork,shiitake,48
boiled_pork,black_seabream,33
boiled_pork,bog_blueberry,23
boiled_pork,celery,21
boiled_pork,wild_berry,23
boiled_pork,comte_cheese,57
boiled_pork,raw_beef,97
boiled_pork,soybean,64
boiled_pork,crayfish,19
boiled_pork,cream_cheese,57
boiled_pork,wild_strawberry,22
boiled_pork,kola_tea,55
boiled_pork,cooked_apple,42
boiled_pork,wine,35
boiled_pork,muscat_grape,33
boiled_pork,fatty_fish,42
boiled_pork,wheat_bread,49
boiled_pork,fried_beef,97
boiled_pork,raw_potato,45
boiled_pork,guineafowl,44
boiled_pork,swiss_cheese,61
boiled_pork,loquat,19
boiled_pork,raw_lamb,51
boiled_pork,roasted_meat,44
boiled_pork,starfruit,25
boiled_pork,egg,28
boiled_pork,huckleberry,22
boiled_pork,grilled_pork,115
boiled_pork,onion,18
boiled_pork,apple,41
boiled_pork,ewe,44
boiled_pork,red_meat,44
boiled_pork,sauvignon_grape,33
boiled_pork,cognac,45
boiled_pork,sauvignon_blanc_grape,33
boiled_pork,roasted_pork,115
boiled_pork,crownberry,22
boiled_pork,red_wine,40
boiled_pork,pork_sausage,115
boiled_pork,sherry,43
boiled_pork,smoked_salmon,42
boiled_pork,sweetfish,33
boiled_pork,raw_fatty_fish,42
boiled_pork,red_bean,42
boiled_pork,boiled_beef,98
boiled_pork,crisp_bread,36
boiled_pork,olive,18
boiled_pork,roasted_chicken,83
boiled_pork,mozzarella_cheese,58
boiled_pork,black_currant,26
boiled_pork,plum,18
boiled_pork,navy_bean,42
boiled_pork,berry,22
boiled_pork,pineapple,28
boiled_pork,green_tea,57
boiled_pork,cod,32
boiled_pork,red_currant,22
boiled_pork,mutton,52
boiled_pork,loganberry,25
boiled_pork,uncured_smoked_pork,115
boiled_pork,muscadine_grape,33
boiled_pork,black_raspberry,22
boiled_pork,lemon,20
boiled_pork,boiled_chicken,80
boiled_pork,lamb,51
boiled_pork,baked_potato,54
boiled_pork,lean_fish,33
boiled_pork,rum,50
boiled_pork,israeli_orange,27
boiled_pork,roasted_pecan,37
boiled_pork,boiled_meat,44
boiled_pork,roquefort_cheese,57
boiled_pork,turkey,45
boiled_pork,coconut,27
boiled_pork,butter,62
boiled_pork,southern_pea,29
boiled_pork,horse_mackerel,33
boiled_pork,botrytized_wine,35
boiled_pork,raw_chicken,80
boiled_pork,pouching_tea,55
boiled_pork,feta_cheese,57
boiled_pork,sheep_cheese,57
boiled_pork,roasted_green_tea,57
boiled_pork,uncured_pork,115
boiled_pork,hop,35
boiled_pork,ginger,22
boiled_pork,mushroom,48
boiled_pork,blueberry,23
boiled_pork,emmental_cheese,57
boiled_pork,filbert,26
boiled_pork,mate,23
boiled_pork,white_wine,51
boiled_pork,raw_bean,43
boiled_pork,veal,44
boiled_pork,bread,30
boiled_pork,cranberry,40
boiled_pork,raspberry,42
boiled_pork,tomato,49
boiled_pork,buckwheat,27
boiled_pork,blue_cheese,61
boiled_pork,goat_cheese,57
boiled_pork,corn,36
boiled_pork,french_bean,42
boiled_pork,apricot,25
boiled_pork,roasted_cocoa,61
boiled_pork,beer,70
boiled_pork,roasted_filbert,48
boiled_pork,roasted_mate,23
boiled_pork,rye_bread,36
boiled_pork,malt,39
boiled_pork,smoked_fatty_fish,42
boiled_pork,tea,55
boiled_pork,cabernet_sauvignon_wine,40
boiled_pork,potato,45
boiled_pork,rooibus_tea,55
boiled_pork,french_fried_potato,51
boiled_pork,chinese_quince,19
boiled_pork,fermented_shrimp,38
boiled_pork,raw_fish,33
boiled_pork,pea,29
boiled_pork,fried_pork,115
boiled_pork,licorice,20
boiled_pork,hop_oil,35
boiled_pork,pilchard,33
boiled_pork,asparagus,25
boiled_pork,whiskey,40
boiled_pork,corn_oil,18
boiled_pork,elderberry,26
boiled_pork,melon,28
boiled_pork,smoked_pork_belly,115
boiled_pork,camembert_cheese,60
boiled_pork,roasted_turkey,46
boiled_pork,ham,45
boiled_pork,mantis_shrimp,39
boiled_pork,matsutake,48
boiled_pork,guava,43
boiled_pork,cured_ham,47
boiled_pork,mung_bean,42
boiled_pork,coffee,61
boiled_pork,fried_chicken,81
boiled_pork,bean,42
boiled_pork,cardamom,18
boiled_pork,white_bread,32
boiled_pork,eel,33
boiled_pork,domiati_cheese,57
boiled_pork,milk,55
boiled_pork,raw_leek,19
boiled_pork,strawberry,45
boiled_pork,rabbiteye_blueberry,22
boiled_pork,shrimp,38
boiled_pork,mexican_lime,18
boiled_pork,raw_lean_fish,33
boiled_pork,globefish,33
boiled_pork,smoked_summer_sausage,44
boiled_pork,black_chokecherry,22
boiled_pork,roasted_peanut,70
boiled_pork,smoked_herring,32
boiled_pork,cured_pork,116
boiled_pork,raw_pea,29
boiled_pork,wort,28
boiled_pork,mango,39
boiled_pork,pecan,37
boiled_pork,wild_raspberry,22
boiled_pork,whale,46
boiled_pork,ceylon_tea,55
boiled_pork,brown_rice,43
boiled_pork,mackerel,33
boiled_pork,papaya,38
boiled_pork,seal,44
boiled_pork,scallop,29
boiled_pork,beef,97
boiled_pork,smoked_sausage,45
boiled_pork,seychelles_tea,55
boiled_pork,frankfurter,44
boiled_pork,pinto_bean,42
boiled_pork,cottage_cheese,57
boiled_pork,rice,43
boiled_pork,california_orange,27
boiled_pork,roasted_onion,21
boiled_pork,salmon,42
boiled_pork,anise_brandy,1
boiled_pork,tilsit_cheese,57
boiled_pork,lard,1
boiled_pork,toasted_oat,21
boiled_pork,bulgarian_clary_sage,1
boiled_pork,sheep_milk,6
boiled_pork,porcini,48
boiled_pork,caviar,12
boiled_pork,eucalyptus_cinereea,1
boiled_pork,scotch,5
boiled_pork,mastic_gum_oil,4
boiled_pork,boiled_mutton,54
boiled_pork,castoreum_oil,1
boiled_pork,pistachio,5
boiled_pork,armagnac,2
boiled_pork,chamaecyparis_pisifera,1
boiled_pork,boronia_anemonifolia,1
boiled_pork,malt_whiskey,7
boiled_pork,angelica_oil,2
boiled_pork,sunflower_oil,1
boiled_pork,tea_oil,2
boiled_pork,roasted_hazelnut,4
boiled_pork,wood_spirit,1
boiled_pork,italian_orange_oil,1
boiled_pork,mandarin,18
boiled_pork,phellodendron_amurense_fruit,1
boiled_pork,broccoli,6
boiled_pork,leek,19
boiled_pork,lavandin,3
boiled_pork,tsuga_canadensis_oil,1
boiled_pork,roasted_coconut,29
boiled_pork,peated_malt,4
boiled_pork,seseli_tortuosum,1
boiled_pork,lavender_oil,3
boiled_pork,artemisia_herba_alba,1
boiled_pork,phellodendron_japonicum,1
boiled_pork,prawn,1
boiled_pork,juniperus_phoenicea_oil,1
boiled_pork,cassava,3
boiled_pork,american_cranberry,2
boiled_pork,oyster,15
boiled_pork,cryptomeria_japonica,1
boiled_pork,japanese_seafood,1
boiled_pork,orris_oil,1
boiled_pork,atropa_belladonna_root,1
boiled_pork,eucalyptus_amygdalina,2
boiled_pork,bulgarian_clary_sage_oil,1
boiled_pork,bitter_orange_flower_oil,1
boiled_pork,oak_musk,2
boiled_pork,cacao,1
boiled_pork,lima_bean,42
boiled_pork,benzoin_resin,1
boiled_pork,soursop,5
boiled_pork,eucalyptus_maideni,1
boiled_pork,rubus_arcticus,5
boiled_pork,raw_turkey,45
boiled_pork,red_sage,3
boiled_pork,teucrium_chamaedrys,1
boiled_pork,eucalyptus_hemilampra,1
boiled_pork,bilberry,30
boiled_pork,lavender_vera_oil,1
boiled_pork,clove,7
boiled_pork,rafanus_sativus_root,1
boiled_pork,fish,32
boiled_pork,calamus,11
boiled_pork,brewed_tea,55
boiled_pork,fig,17
boiled_pork,polyalthia_canangioides_flower,1
boiled_pork,coffee_flower,1
boiled_pork,roasted_macadamia_nut,13
boiled_pork,oat,21
boiled_pork,rutabaga,6
boiled_pork,passion_fruit,31
boiled_pork,yam,1
boiled_pork,orange_leaf_oil,1
boiled_pork,coprosma_foetidissima_leaf,1
boiled_pork,roman_chamomile_oil,7
boiled_pork,saffron,2
boiled_pork,atropa_belladonna_leaf,1
boiled_pork,rue,2
boiled_pork,boiled_crab,21
boiled_pork,fermented_russian_black_tea,55
boiled_pork,pinus_jeffreyi_terpentine,1
boiled_pork,hatsutake,1
boiled_pork,raw_cabbage,14
boiled_pork,magnolia_fuscata,1
boiled_pork,roasted_lamb,51
boiled_pork,coconut_oil,8
boiled_pork,uncured_boiled_pork,116
boiled_pork,mammee,1
boiled_pork,spearmint_oil,8
boiled_pork,brazilian_sassafras_oil,1
boiled_pork,whitefish,32
boiled_pork,octopus,1
boiled_pork,milk_fat,3
boiled_pork,fenugreek,9
boiled_pork,roasted_nut,4
boiled_pork,litsea_zeylanica,2
boiled_pork,bay_laurel,1
boiled_pork,wild_rice,4
boiled_pork,sandalwood,2
boiled_pork,artichoke,4
boiled_pork,arnica_montana,1
boiled_pork,ananas_sativus,1
boiled_pork,rosaceae,1
boiled_pork,grapefruit_juice,5
boiled_pork,tobacco_leaf,2
boiled_pork,rye_ergot,1
boiled_pork,citronella_oil,1
boiled_pork,ambrette_seed_oil,1
boiled_pork,sweet_potato,6
boiled_pork,polysiphonia_fastigiata,1
boiled_pork,shoro,1
boiled_pork,sour_milk,6
boiled_pork,kidney_bean,42
boiled_pork,jasminum_odoratissimum_oil,1
boiled_pork,onion_juice,1
boiled_pork,furcraea_gigantean_flower_oil,1
boiled_pork,orange_leaf,2
boiled_pork,finnish_pine_oil,2
boiled_pork,rhubarb,3
boiled_pork,ceylon_cinnamon,2
boiled_pork,caprifoliaceae,1
boiled_pork,fagroea_racemosa_flower,1
boiled_pork,orange_peel,5
boiled_pork,myrcia_acris,1
boiled_pork,tamarind,26
boiled_pork,yogurt,18
boiled_pork,shellfish,1
boiled_pork,macadamia_nut,13
boiled_pork,peach,24
boiled_pork,nectarine,11
boiled_pork,skim_milk,7
boiled_pork,mashed_potato,45
boiled_pork,cuttlefish,2
boiled_pork,plum_brandy,7
boiled_pork,umbelliferae,1
boiled_pork,honey_fungus,1
boiled_pork,krill,8
boiled_pork,roasted_malt,39
boiled_pork,magnolia_tripetala,1
boiled_pork,taiwan_citronella,2
boiled_pork,acacia_dealbata,1
boiled_pork,jasmine_tea,55
boiled_pork,abies_balsamea_oil,1
boiled_pork,yellow_passion_fruit,6
boiled_pork,kelp,6
boiled_pork,jasminum_grandiflorum_oil,1
boiled_pork,garlic,5
boiled_pork,irish_whiskey,1
boiled_pork,sour_cherry,7
boiled_pork,clam,37
boiled_pork,citrus_flower_oil,1
boiled_pork,chinese_cinnamon,1
boiled_pork,dried_kidney_bean,43
boiled_pork,pawpaw,5
boiled_pork,israeli_orange_oil,1
boiled_pork,mutton_liver,3
boiled_pork,black_bean,43
boiled_pork,citrus_leaf_oil,1
boiled_pork,guinea_orange_oil,1
boiled_pork,zanthoxylum_rhetsa,2
boiled_pork,barosma_venustum,1
boiled_pork,hinoki,2
boiled_pork,rancid_coconut_oil,1
boiled_pork,weinbrand,2
boiled_pork,meat,44
boiled_pork,raw_asparagus,3
boiled_pork,pine_turpentine,1
boiled_pork,petasites_fragrans,1
boiled_pork,cider,13
boiled_pork,grain,1
boiled_pork,buttermilk,3
boiled_pork,oxidized_skim_milk,1
boiled_pork,monodora_grandiflora,1
boiled_pork,radish,7
boiled_pork,saxifragaceae,1
boiled_pork,pinus_sabiniana_terpentine,1
boiled_pork,chokeberry,22
boiled_pork,ruta_montana_oil,1
boiled_pork,orris,4
boiled_pork,cape_gooseberry,32
boiled_pork,pinus_jeffreyi,1
boiled_pork,violet_leaf,3
boiled_pork,roman_chamomile,8
boiled_pork,raw_soybean_oil,2
boiled_pork,beet_juice,1
boiled_pork,muskmelon,28
boiled_pork,randia_formosa_flower,1
boiled_pork,nut,4
boiled_pork,chicken,80
boiled_pork,spanish_origanum,1
boiled_pork,petitgrain_lime,2
laurel_leaf,french_lavender,2
laurel_leaf,sparkling_wine,2
laurel_leaf,lavender,2
laurel_leaf,orange,2
laurel_leaf,bantu_beer,2
laurel_leaf,smoked_fish,2
laurel_leaf,cocoa,2
laurel_leaf,port_wine,2
laurel_leaf,israeli_orange,2
laurel_leaf,california_orange,2
laurel_leaf,strawberry,2
laurel_leaf,wine,2
laurel_leaf,cabernet_sauvignon_wine,2
laurel_leaf,kaffir_lime,2
laurel_leaf,sherry,2
laurel_leaf,lime,2
laurel_leaf,papaya,2
laurel_leaf,white_wine,2
laurel_leaf,monkey_orange,2
laurel_leaf,roasted_cocoa,2
laurel_leaf,bell_pepper,3
laurel_leaf,tangerine,2
laurel_leaf,whiskey,2
laurel_leaf,spearmint,2
laurel_leaf,italian_lime,2
laurel_leaf,raspberry,2
laurel_leaf,beer,2
laurel_leaf,mexican_lime,2
laurel_leaf,guava,2
laurel_leaf,mandarin,2
laurel_leaf,lemon,2
laurel_leaf,red_wine,2
laurel_leaf,botrytized_wine,2
laurel_leaf,camphor,2
laurel_leaf,cajeput,2
laurel_leaf,camphor_oil,2
laurel_leaf,acacia_flower_oil,1
laurel_leaf,litsea_guatemalensis_oil,1
laurel_leaf,salvia_triloba_oil,1
laurel_leaf,california_laurel_oil,1
laurel_leaf,citrus_oil,2
laurel_leaf,rosemary_oil,1
laurel_leaf,cardamom_oil,1
laurel_leaf,laurel_leaf_oil,2
